  -11532.000000000000              440
  -13152.000000000000              356
  -14284.000000000000              590
  -14436.000000000000              340
  -14936.000000000000              554
  -14820.000000000000              574
  -14884.000000000000              468
  -15056.000000000000              868
  -15148.000000000000              866
  -15024.000000000000             1056
  -15396.000000000000              778
  -15156.000000000000              944
  -15176.000000000000             1056
  -15472.000000000000             1284
  -15268.000000000000             1236
  -15196.000000000000             1198
  -15380.000000000000             1030
  -15468.000000000000             1060
  -15568.000000000000             1218
  -15796.000000000000             1206
  -15660.000000000000             1198
  -15532.000000000000             1208
  -15716.000000000000             1500
  -15572.000000000000             1266
  -15804.000000000000             1204
  -16124.000000000000             1308
  -16028.000000000000             1328
  -15824.000000000000             1320
  -15828.000000000000             1546
  -15856.000000000000             1714
  -16092.000000000000             1706
  -15920.000000000000             1620
  -15908.000000000000             1574
  -15908.000000000000             1348
  -16264.000000000000             1378
  -16216.000000000000             1546
  -16148.000000000000             1592
  -16196.000000000000             1588
  -16284.000000000000             1702
  -16248.000000000000             1840
  -16184.000000000000             1830
  -16512.000000000000             1864
  -16296.000000000000             1862
  -16548.000000000000             1864
  -16468.000000000000             1788
  -16592.000000000000             1556
  -16560.000000000000             1642
  -16464.000000000000             1624
  -16508.000000000000             1506
  -16544.000000000000             1698
  -16352.000000000000             1630
  -16404.000000000000             1718
  -16476.000000000000             1736
  -16544.000000000000             1666
  -16636.000000000000             1680
  -16860.000000000000             1526
  -16520.000000000000             1652
  -16532.000000000000             1536
  -16632.000000000000             1538
  -16820.000000000000             1542
  -16520.000000000000             1298
  -16440.000000000000             1260
  -16052.000000000000             1228
  -16288.000000000000             1064
  -16336.000000000000             1106
  -16240.000000000000             1116
  -16368.000000000000             1238
  -16296.000000000000             1162
  -16428.000000000000              954
  -16584.000000000000              864
  -16488.000000000000              864
  -16568.000000000000             1192
  -16880.000000000000             1062
  -16500.000000000000              918
  -16304.000000000000              868
  -16740.000000000000             1026
  -16620.000000000000              830
  -16420.000000000000              882
  -16656.000000000000              892
  -16496.000000000000              904
  -16440.000000000000              944
  -16404.000000000000             1170
  -16416.000000000000             1270
  -16748.000000000000             1046
  -16808.000000000000             1144
  -16616.000000000000             1026
  -16620.000000000000             1154
  -16720.000000000000             1272
  -16700.000000000000             1222
  -16644.000000000000             1112
  -16592.000000000000              940
  -16568.000000000000             1020
  -16420.000000000000             1178
  -16228.000000000000             1028
  -16120.000000000000              992
  -16348.000000000000              974
  -16376.000000000000             1090
  -16480.000000000000             1132
  -16724.000000000000             1222
  -16632.000000000000             1090
  -16656.000000000000             1188
  -16704.000000000000              936
  -16748.000000000000             1228
  -16668.000000000000             1252
  -16740.000000000000             1194
  -16376.000000000000             1324
  -16356.000000000000             1276
  -16288.000000000000             1376
  -16300.000000000000             1314
  -16388.000000000000             1428
  -16496.000000000000             1294
  -16880.000000000000             1194
  -16620.000000000000             1026
  -16676.000000000000             1302
  -16760.000000000000             1300
  -16756.000000000000             1352
  -16352.000000000000             1382
  -16524.000000000000             1386
  -16444.000000000000             1258
  -16684.000000000000             1114
